Flight_ID,Booking_ID,Passenger_ID,Leg_ID,FlightType,Price,FP_FirstName,FP_LastName,FP_PassportNumber,FP_Email,LegNumber,DepartureAirport,DepartureDateTime,DepartureSeat,ArrivalAirport,ArrivalDateTime,ArrivalSeat,FlightPrice,User_ID,U_FirstName,U_LastName,U_Email,U_Password,U_Address,U_Phone,Review_ID,ReviewRating,ReviewComment,Hotel_ID,HotelName,HotelLocation,HotelStar,Chain_ID,ChainName,HC_ContactPerson,HC_ContactEmail,HC_ContactPhone,Amentity_ID,FitnessCenter,FreeParking,AirportShuttle,Laundry,PetFriendly,Pool,Bar,BookingDate,Status,Payment_ID,PaymentMethod,BookingDateTime,Room_ID,Guest_ID,RoomType,RoomArea,RoomCapacity,R_PricePerNight,PricePerNight,CheckInDateTime,CheckOutDateTime,CityView,NonSmoking,NumberOfGuest,HaveChildren,RentalCompany_ID,CRC_Name,CRC_FirstName,CRC_LastName,CRC_Phone,CRC_Email,Driver_ID,DriverAge,DriverLiscense,D_FirstName,D_LastName,Rental_ID,CarModel,NumberOfSeats,PickUpLocation,ReturnLocation,PickUpDateTime,ReturnDateTime,CR_PricePerDay
80478,14910,43457,58171,Indigo,10470,Margaret,Williams,5711735,margaret.williams@icloud.com,1,YPK,2024-03-10 00:17:25.692571,21D,ELC,2024-03-11 06:17:25.692571,14A,446,31776,Thomas,Johnson,thomas.johnson@gmail.com,462426,"Maple Street, Lakewood, WA, 45678",880-962-5400,565797,4,Fair,1,Marriot,Chicago,4,1,Marriot,David,david@gmail.com,222-222-2222,001,True,True,True,True,True,True,True,2023-12-14 00:17:25.692571,canceled,87679,Credit Card,2023-12-14 00:17:25.692571,1000,7515282,Suite,856.58,6.0,,914.11,2024-03-11 14:17:25.692571,2024-03-13 14:17:25.692571,False,True,4,False,701618,Budget Car Rental,Barbara,Kim,759-170-7813,barbara.kim@outlook.com,418449,89,5257867,Daniel,Kim,663918,Sedan,4,Hotel,Airport,2024-03-15 06:17:25.692571,2024-03-17 06:17:25.692571,898
49827,67984,96822,26179,GO_FIRST,10575,James,Jackson,2205908,james.jackson@gmail.com,5,WIT,2024-05-28 00:17:25.692573,5B,JKD,2024-05-29 06:17:25.692573,43E,2304,87381,Chi,Singh,chi.singh@outlook.com,564740,"Oak Avenue, Hillcrest, TX, 45678",632-686-9739,252379,4,Good,4,Courtyard,Stanford,3,1,Marriot,David,david@gmail.com,222-222-2222,004,True,True,True,True,True,True,True,2024-03-02 00:17:25.692573,confirmed,64925,Bank Transfer,2024-03-02 00:17:25.692573,1152,6541985,Double,356.86,4.0,,362.75,2024-05-29 08:17:25.692573,2024-06-05 08:17:25.692573,True,True,3,False,148099,Eurocar,Christopher,Rossi,544-979-3290,christopher.rossi@icloud.com,870171,63,4262724,Jessica,Martin,877706,MiniVan,6,Hotel,Others,2024-06-02 06:17:25.692573,2024-06-04 06:17:25.692573,1175
42428,89260,35366,57010,Indigo,10838,Karen,Rossi,9721911,karen.rossi@gmail.com,2,ELC,2024-01-11 00:17:25.692574,36A,DOJ,2024-01-12 06:17:25.692574,46D,7955,56605,Lena,Rodriguez,lena.rodriguez@outlook.com,159558,"Elm Road, Springfield, WA, 34567",670-222-5193,482236,1,Bad,1,Marriot,Chicago,4,1,Marriot,David,david@gmail.com,222-222-2222,001,True,True,True,True,True,True,True,2023-10-16 00:17:25.692574,confirmed,16235,Third Party,2023-10-16 00:17:25.692574,1135,7511679,Double,385.96,4.0,,730.83,2024-01-12 08:17:25.692574,2024-01-21 08:17:25.692574,True,False,2,False,629906,National Car Rental,Richard,Müller,524-203-3943,richard.müller@icloud.com,891740,29,7955496,Linda,Davis,984279,SUV,5,Airport,Others,2024-01-16 06:17:25.692574,2024-01-18 06:17:25.692574,457
19375,72157,90230,32696,Vistara,12150,Susan,Davis,8568674,susan.davis@icloud.com,2,RMB,2024-03-27 00:17:25.692576,47C,SKT,2024-03-28 06:17:25.692576,34F,8013,89792,Margaret,Rodriguez,margaret.rodriguez@outlook.com,362469,"Cedar Blvd, Rivertown, WA, 45678",638-486-2852,725813,2,Good,1,Marriot,Chicago,4,1,Marriot,David,david@gmail.com,222-222-2222,001,True,True,True,True,True,True,True,2023-12-31 00:17:25.692576,confirmed,74091,Debit Card,2023-12-31 00:17:25.692576,521,1457653,King,446.75,2.0,,504.98,2024-03-28 08:17:25.692576,2024-04-04 08:17:25.692576,False,True,1,False,513081,Eurocar,Matthew,Khan,298-852-6791,matthew.khan@outlook.com,970814,39,1876337,Ivan,Volkov,339314,MiniVan,6,Airport,Airport,2024-04-01 06:17:25.692576,2024-04-03 06:17:25.692576,944
91464,59788,48267,85211,Vistara,12150,Richard,Williams,4685446,richard.williams@gmail.com,3,JKD,2024-07-03 00:17:25.692578,9B,PMO,2024-07-04 06:17:25.692578,3F,223,80947,Karen,Taylor,karen.taylor@gmail.com,362237,"Oak Avenue, Hillcrest, WA, 56789",506-821-9338,345288,3,Bad,2,Edition,Manhattan,5,1,Marriot,David,david@gmail.com,222-222-2222,002,True,True,True,True,True,True,True,2024-04-07 00:17:25.692578,pending,74463,Bank Transfer,2024-04-07 00:17:25.692578,774,2333987,Suite,541.55,6.0,,1031.84,2024-07-04 12:17:25.692578,2024-07-12 12:17:25.692578,False,False,6,True,793388,Avis Car Rental,Lena,Moore,714-386-5317,lena.moore@outlook.com,774931,23,2802443,Betty,Brown,186702,MiniVan,6,Airport,Hotel,2024-07-08 06:17:25.692578,2024-07-10 06:17:25.692578,1127
38675,43754,71836,73293,Vistara,12150,Thomas,Rossi,9067351,thomas.rossi@gmail.com,4,JKD,2024-01-28 00:17:25.692580,20C,SNR,2024-01-29 06:17:25.692580,8B,7584,63420,Charles,Schneider,charles.schneider@icloud.com,980293,"Maple Street, Hillcrest, TX, 23456",526-979-8396,566107,1,Bad,2,Edition,Manhattan,5,1,Marriot,David,david@gmail.com,222-222-2222,002,True,True,True,True,True,True,True,2023-11-02 00:17:25.692580,confirmed,30925,Credit Card,2023-11-02 00:17:25.692580,705,6408218,King,407.93,2.0,,789.8,2024-01-29 11:17:25.692580,2024-02-02 11:17:25.692580,True,False,1,False,170715,Eurocar,Jessica,Gupta,151-856-2908,jessica.gupta@outlook.com,348285,55,5737942,Patricia,Rossi,985659,Compact,4,Others,Hotel,2024-02-02 06:17:25.692580,2024-02-04 06:17:25.692580,851
94574,83122,82910,89771,Vistara,12150,Charles,Thomas,8246130,charles.thomas@outlook.com,1,PMO,2023-12-29 00:17:25.692582,32E,WIT,2023-12-30 06:17:25.692582,1E,7611,88679,Kumar,Miller,kumar.miller@gmail.com,430915,"Elm Road, Lakewood, NY, 45678",404-700-7811,902137,5,Good,1,Marriot,Chicago,4,1,Marriot,David,david@gmail.com,222-222-2222,001,True,True,True,True,True,True,True,2023-10-03 00:17:25.692582,confirmed,28188,Third Party,2023-10-03 00:17:25.692582,414,7671180,Suite,887.0,6.0,,936.02,2023-12-30 15:17:25.692582,2024-01-08 15:17:25.692582,False,False,1,False,429911,Eurocar,Andrei,Rodriguez,212-269-1763,andrei.rodriguez@gmail.com,188739,64,9688163,Susan,Jackson,258224,SUV,5,Hotel,Others,2024-01-03 06:17:25.692582,2024-01-05 06:17:25.692582,839
51442,30712,73331,85094,Vistara,12150,William,Thomas,2563934,william.thomas@outlook.com,1,YPK,2024-05-08 00:17:25.692583,35B,EAL,2024-05-09 06:17:25.692583,19D,2513,64779,Anthony,White,anthony.white@outlook.com,432990,"Elm Road, Lakewood, WA, 34567",918-535-1667,297771,5,Fair,1,Marriot,Chicago,4,1,Marriot,David,david@gmail.com,222-222-2222,001,True,True,True,True,True,True,True,2024-02-11 00:17:25.692583,confirmed,40295,Debit Card,2024-02-11 00:17:25.692583,740,1073079,Suite,894.13,6.0,,815.4,2024-05-09 08:17:25.692583,2024-05-15 08:17:25.692583,True,True,5,False,451845,Budget Car Rental,Lisa,Brown,368-545-1636,lisa.brown@icloud.com,233302,71,1301261,Jennifer,Jackson,337651,SUV,5,Hotel,Airport,2024-05-13 06:17:25.692583,2024-05-15 06:17:25.692583,426
95537,83462,89446,95369,Air_India,11900,Elizabeth,Li,5120919,elizabeth.li@gmail.com,2,HAZ,2024-01-03 00:17:25.692585,45D,GNM,2024-01-04 06:17:25.692585,10B,8153,10883,Thomas,Jackson,thomas.jackson@outlook.com,146911,"Pine Lane, Lakewood, TX, 12345",157-185-6023,188585,3,Good,6,Conrad,Boston,5,2,Hilton,Jeff,jeff@outlook.com,666-666-6666,006,True,False,True,True,False,False,True,2023-10-08 00:17:25.692585,confirmed,51877,Debit Card,2023-10-08 00:17:25.692585,1215,9054190,King,495.33,2.0,,369.35,2024-01-04 09:17:25.692585,2024-01-08 09:17:25.692585,True,True,2,False,471036,Hertz,William,Li,308-494-5996,william.li@gmail.com,188464,50,5422331,Mark,Rodriguez,417791,Sedan,4,Airport,Airport,2024-01-08 06:17:25.692585,2024-01-10 06:17:25.692585,1424
97498,49462,97779,71760,SpiceJet,12123,Robert,Gupta,4685780,robert.gupta@icloud.com,1,EAL,2024-04-06 00:17:25.692587,8F,LBV,2024-04-07 06:17:25.692587,28C,4539,51064,Mary,Kumar,mary.kumar@icloud.com,881128,"Maple Street, Lakewood, TX, 56789",540-373-1059,250210,3,Bad,3,Westin,Detroit,4,1,Marriot,David,david@gmail.com,222-222-2222,003,True,True,True,True,True,True,True,2024-01-10 00:17:25.692587,pending,13844,PayPal,2024-01-10 00:17:25.692587,528,4616581,King,459.48,2.0,,315.51,2024-04-07 10:17:25.692587,2024-04-09 10:17:25.692587,False,False,2,False,611309,Budget Car Rental,Elizabeth,Kumar,358-865-9892,elizabeth.kumar@gmail.com,263325,51,2916882,Ivan,Jones,189011,SUV,5,Airport,Hotel,2024-04-11 06:17:25.692587,2024-04-13 06:17:25.692587,933
58182,15624,98557,96487,SpiceJet,12123,Sandra,Müller,9414285,sandra.müller@outlook.com,5,JOB,2024-06-12 00:17:25.692589,35A,PMO,2024-06-13 06:17:25.692589,1A,3501,81163,Robert,Martin,robert.martin@gmail.com,311918,"Elm Road, Rivertown, NY, 12345",650-185-8477,379432,4,Bad,6,Conrad,Boston,5,2,Hilton,Jeff,jeff@outlook.com,666-666-6666,006,True,False,True,True,False,False,True,2024-03-17 00:17:25.692589,confirmed,45456,Credit Card,2024-03-17 00:17:25.692589,629,6617791,Suite,799.84,6.0,,881.22,2024-06-13 11:17:25.692589,2024-06-14 11:17:25.692589,False,False,6,True,268264,Enterprise Rent-A-Car,Susan,White,806-187-3629,susan.white@gmail.com,559786,42,9939621,Susan,Volkov,840318,Compact,4,Airport,Hotel,2024-06-17 06:17:25.692589,2024-06-19 06:17:25.692589,1177
46013,52473,12945,39212,Air_India,12150,David,Williams,8332272,david.williams@icloud.com,4,JOB,2024-02-01 00:17:25.692590,7E,SNR,2024-02-02 06:17:25.692590,20D,3510,65636,Jessica,Davis,jessica.davis@outlook.com,804554,"Cedar Blvd, Rivertown, WA, 23456",604-864-8548,215810,4,Bad,5,Hampton,Lansing,3,2,Hilton,Jeff,jeff@outlook.com,666-666-6666,005,True,False,True,True,False,False,True,2023-11-06 00:17:25.692590,confirmed,33370,PayPal,2023-11-06 00:17:25.692590,1187,4357156,Suite,582.23,6.0,,624.71,2024-02-02 08:17:25.692590,2024-02-10 08:17:25.692590,True,False,4,True,969377,Fox Rent A Car,Joseph,Kumar,613-706-1525,joseph.kumar@gmail.com,952715,37,5541519,Lena,Jones,540992,Sedan,4,Airport,Others,2024-02-06 06:17:25.692590,2024-02-08 06:17:25.692590,592
99169,48778,42196,18640,Air_India,12150,Christopher,Kumar,4791323,christopher.kumar@gmail.com,4,EGA,2024-01-09 00:17:25.692592,38A,GNM,2024-01-10 06:17:25.692592,22E,9156,21634,Chi,Brown,chi.brown@gmail.com,296458,"Oak Avenue, Rivertown, TX, 45678",214-152-6961,262633,5,Good,6,Conrad,Boston,5,2,Hilton,Jeff,jeff@outlook.com,666-666-6666,006,True,False,True,True,False,False,True,2023-10-14 00:17:25.692592,confirmed,67282,Debit Card,2023-10-14 00:17:25.692592,959,8691736,Suite,507.71,6.0,,600.39,2024-01-10 16:17:25.692592,2024-01-14 16:17:25.692592,False,False,4,True,704553,Alamo Rent A Car,Chi,Jackson,344-980-1849,chi.jackson@gmail.com,977894,47,5657929,William,Rodriguez,413633,Sedan,4,Others,Others,2024-01-14 06:17:25.692592,2024-01-16 06:17:25.692592,573
45694,54825,89516,47934,Air_India,12150,Joseph,Williams,4853897,joseph.williams@outlook.com,1,HAZ,2024-01-08 00:17:25.692594,23F,WIT,2024-01-09 06:17:25.692594,9D,5412,13155,Jennifer,Jones,jennifer.jones@outlook.com,229139,"Maple Street, Hillcrest, CA, 23456",988-394-2717,843757,1,Good,6,Conrad,Boston,5,2,Hilton,Jeff,jeff@outlook.com,666-666-6666,006,True,False,True,True,False,False,True,2023-10-13 00:17:25.692594,confirmed,43508,Bank Transfer,2023-10-13 00:17:25.692594,429,4397974,Double,366.16,4.0,,767.57,2024-01-09 08:17:25.692594,2024-01-18 08:17:25.692594,True,True,2,True,217281,Avis Car Rental,Michael,Martin,135-543-8844,michael.martin@outlook.com,112634,22,3087839,David,Li,640467,Sedan,4,Airport,Airport,2024-01-13 06:17:25.692594,2024-01-15 06:17:25.692594,943
54196,19830,68927,74985,Air_India,12150,Betty,Williams,9573083,betty.williams@icloud.com,4,SKT,2024-05-07 00:17:25.692596,11A,ZOZ,2024-05-08 06:17:25.692596,29E,7437,47893,Amit,Brown,amit.brown@outlook.com,239997,"Pine Lane, Rivertown, WA, 23456",902-997-4626,263222,3,Fair,4,Courtyard,Stanford,3,1,Marriot,David,david@gmail.com,222-222-2222,004,True,True,True,True,True,True,True,2024-02-10 00:17:25.692596,confirmed,56354,PayPal,2024-02-10 00:17:25.692596,656,5846671,Suite,526.57,6.0,,1041.19,2024-05-08 08:17:25.692596,2024-05-17 08:17:25.692596,True,True,1,False,923035,National Car Rental,Joseph,Gupta,640-172-5327,joseph.gupta@outlook.com,829462,29,4521873,Lisa,Martinez,436550,SUV,5,Airport,Others,2024-05-12 06:17:25.692596,2024-05-14 06:17:25.692596,252
46048,76399,88545,13262,Air_India,12215,David,Johnson,3703992,david.johnson@gmail.com,5,ZSC,2024-04-23 00:17:25.692597,28A,JOB,2024-04-24 06:17:25.692597,19E,8670,36110,Thomas,Martin,thomas.martin@icloud.com,651317,"Elm Road, Sunnyvale, NY, 56789",974-841-3859,233801,2,Good,4,Courtyard,Stanford,3,1,Marriot,David,david@gmail.com,222-222-2222,004,True,True,True,True,True,True,True,2024-01-27 00:17:25.692597,confirmed,96699,Bank Transfer,2024-01-27 00:17:25.692597,899,9123335,King,484.28,2.0,,799.99,2024-04-24 16:17:25.692597,2024-04-25 16:17:25.692597,False,True,2,False,285824,Thrifty,Matthew,Brown,417-785-7372,matthew.brown@outlook.com,969246,81,2962667,Lena,Singh,616577,MiniVan,6,Hotel,Others,2024-04-28 06:17:25.692597,2024-04-30 06:17:25.692597,338
60911,48681,99360,74903,SpiceJet,12230,Christopher,Singh,7329917,christopher.singh@icloud.com,3,DOJ,2024-07-31 00:17:25.692599,34D,SKT,2024-08-01 06:17:25.692599,50F,7381,14006,Thomas,Li,thomas.li@outlook.com,571182,"Cedar Blvd, Lakewood, WA, 12345",605-405-5293,722205,5,Bad,4,Courtyard,Stanford,3,1,Marriot,David,david@gmail.com,222-222-2222,004,True,True,True,True,True,True,True,2024-05-05 00:17:25.692599,confirmed,47813,PayPal,2024-05-05 00:17:25.692599,653,2353018,Suite,577.63,6.0,,776.67,2024-08-01 11:17:25.692599,2024-08-06 11:17:25.692599,True,False,1,True,599875,Budget Car Rental,Lena,Smith,660-472-6680,lena.smith@icloud.com,764802,73,9107251,Amit,Brown,388790,Compact,4,Others,Hotel,2024-08-05 06:17:25.692599,2024-08-07 06:17:25.692599,274
71931,99579,58596,35969,Vistara,12780,Patricia,Thomas,3954485,patricia.thomas@icloud.com,2,DOJ,2024-07-18 00:17:25.692601,23B,JKD,2024-07-19 06:17:25.692601,24E,2728,11745,Susan,Smith,susan.smith@gmail.com,970174,"Cedar Blvd, Springfield, TX, 56789",629-496-9272,619929,5,Bad,4,Courtyard,Stanford,3,1,Marriot,David,david@gmail.com,222-222-2222,004,True,True,True,True,True,True,True,2024-04-22 00:17:25.692601,confirmed,35968,PayPal,2024-04-22 00:17:25.692601,366,9722904,Double,370.65,4.0,,325.81,2024-07-19 12:17:25.692601,2024-07-22 12:17:25.692601,True,True,3,True,550434,Avis Car Rental,Mary,Schneider,314-628-4278,mary.schneider@outlook.com,565125,85,5082556,Thomas,Jones,207313,EV,4,Others,Airport,2024-07-23 06:17:25.692601,2024-07-25 06:17:25.692601,257
63215,32006,63423,22960,Vistara,12885,Betty,Thomas,7605095,betty.thomas@icloud.com,3,EGA,2024-01-09 00:17:25.692603,35D,GFU,2024-01-10 06:17:25.692603,14F,328,13900,Robert,Martin,robert.martin@icloud.com,907697,"Maple Street, Springfield, NY, 34567",706-144-5535,195177,1,Good,3,Westin,Detroit,4,1,Marriot,David,david@gmail.com,222-222-2222,003,True,True,True,True,True,True,True,2023-10-14 00:17:25.692603,confirmed,88376,Third Party,2023-10-14 00:17:25.692603,1114,3670676,Suite,895.58,6.0,,1100.19,2024-01-10 08:17:25.692603,2024-01-16 08:17:25.692603,False,False,5,False,569150,Enterprise Rent-A-Car,Lena,Martin,420-248-7892,lena.martin@gmail.com,107223,84,1711782,David,Rossi,923689,MiniVan,6,Airport,Others,2024-01-14 06:17:25.692603,2024-01-16 06:17:25.692603,261
67280,46411,51193,96308,AirAsia,12539,David,Li,8391927,david.li@outlook.com,4,RMB,2024-05-19 00:17:25.692605,34D,ELC,2024-05-20 06:17:25.692605,27A,9142,57461,Christopher,Johnson,christopher.johnson@gmail.com,251252,"Elm Road, Sunnyvale, TX, 23456",343-217-9192,406418,3,Good,1,Marriot,Chicago,4,1,Marriot,David,david@gmail.com,222-222-2222,001,True,True,True,True,True,True,True,2024-02-22 00:17:25.692605,confirmed,46111,PayPal,2024-02-22 00:17:25.692605,1053,7997417,Suite,807.76,6.0,,984.91,2024-05-20 07:17:25.692605,2024-05-29 07:17:25.692605,True,True,2,False,150101,National Car Rental,James,Williams,559-236-9913,james.williams@gmail.com,173497,82,1051837,William,Müller,692059,SUV,5,Hotel,Hotel,2024-05-24 06:17:25.692605,2024-05-26 06:17:25.692605,600
49147,37873,93194,85338,Air_India,12938,Sarah,Schneider,3939758,sarah.schneider@icloud.com,1,YPK,2024-07-10 00:17:25.692607,45B,ZOZ,2024-07-11 06:17:25.692607,18B,5469,71938,Alejandro,Rossi,alejandro.rossi@icloud.com,910142,"Cedar Blvd, Springfield, NY, 34567",440-997-2615,177574,4,Bad,5,Hampton,Lansing,3,2,Hilton,Jeff,jeff@outlook.com,666-666-6666,005,True,False,True,True,False,False,True,2024-04-14 00:17:25.692607,confirmed,23118,PayPal,2024-04-14 00:17:25.692607,1205,3682520,Double,356.44,4.0,,475.89,2024-07-11 08:17:25.692607,2024-07-14 08:17:25.692607,True,False,1,True,274318,Thrifty,Margaret,Thompson,246-193-8906,margaret.thompson@icloud.com,379357,18,9627728,Sandra,Gupta,838168,Compact,4,Others,Others,2024-07-15 06:17:25.692607,2024-07-17 06:17:25.692607,615
26286,44687,82607,29797,Air_India,12990,Patricia,Johnson,4197899,patricia.johnson@gmail.com,2,WIT,2024-08-18 00:17:25.692608,36B,ZOZ,2024-08-19 06:17:25.692608,31A,56,99722,Robert,Smith,robert.smith@gmail.com,307090,"Maple Street, Hillcrest, TX, 56789",593-119-2246,797415,3,Good,5,Hampton,Lansing,3,2,Hilton,Jeff,jeff@outlook.com,666-666-6666,005,True,False,True,True,False,False,True,2024-05-23 00:17:25.692608,confirmed,56949,Bank Transfer,2024-05-23 00:17:25.692608,402,7838519,King,488.56,2.0,,700.25,2024-08-19 13:17:25.692608,2024-08-23 13:17:25.692608,True,False,2,False,515958,Fox Rent A Car,Kumar,Jackson,628-627-2748,kumar.jackson@icloud.com,556682,52,6753662,Sandra,Johnson,442479,EV,4,Others,Others,2024-08-23 06:17:25.692608,2024-08-25 06:17:25.692608,374
41883,21384,97774,82246,Air_India,12990,Lisa,Brown,5684070,lisa.brown@icloud.com,3,SNR,2024-05-21 00:17:25.692610,3C,DOJ,2024-05-22 06:17:25.692610,27F,4623,93720,Ying,Kim,ying.kim@outlook.com,356389,"Cedar Blvd, Rivertown, FL, 56789",334-168-7718,405102,3,Good,4,Courtyard,Stanford,3,1,Marriot,David,david@gmail.com,222-222-2222,004,True,True,True,True,True,True,True,2024-02-24 00:17:25.692610,confirmed,39007,Debit Card,2024-02-24 00:17:25.692610,1089,3007862,Suite,520.48,6.0,,1035.43,2024-05-22 10:17:25.692610,2024-05-31 10:17:25.692610,True,True,4,False,562033,National Car Rental,Amit,Wilson,721-515-6809,amit.wilson@gmail.com,691563,44,3795281,Mark,Singh,237315,Sedan,4,Others,Others,2024-05-26 06:17:25.692610,2024-05-28 06:17:25.692610,73
52481,20279,44918,90450,Air_India,12990,Patricia,Kim,6244701,patricia.kim@icloud.com,5,ZWB,2024-06-29 00:17:25.692612,28F,EGA,2024-06-30 06:17:25.692612,19B,4763,77330,Joseph,Kim,joseph.kim@icloud.com,248717,"Maple Street, Lakewood, FL, 45678",993-812-6726,845852,5,Good,2,Edition,Manhattan,5,1,Marriot,David,david@gmail.com,222-222-2222,002,True,True,True,True,True,True,True,2024-04-03 00:17:25.692612,confirmed,83881,Debit Card,2024-04-03 00:17:25.692612,864,9643751,Suite,816.29,6.0,,718.97,2024-06-30 15:17:25.692612,2024-07-02 15:17:25.692612,True,True,6,True,227125,Thrifty,Kumar,Davis,837-401-8512,kumar.davis@gmail.com,494015,88,3046471,Daniel,Thomas,303180,MiniVan,6,Airport,Hotel,2024-07-04 06:17:25.692612,2024-07-06 06:17:25.692612,90
83934,93786,27345,67475,Air_India,13086,Jessica,Smith,6561832,jessica.smith@icloud.com,5,EGA,2024-03-15 00:17:25.692614,19F,RMB,2024-03-16 06:17:25.692614,6A,4683,74708,Lena,Müller,lena.müller@gmail.com,158611,"Oak Avenue, Rivertown, WA, 34567",963-954-4373,713374,2,Fair,6,Conrad,Boston,5,2,Hilton,Jeff,jeff@outlook.com,666-666-6666,006,True,False,True,True,False,False,True,2023-12-19 00:17:25.692614,confirmed,38850,Credit Card,2023-12-19 00:17:25.692614,1110,4610678,Double,353.4,4.0,,540.48,2024-03-16 15:17:25.692614,2024-03-21 15:17:25.692614,False,True,3,False,852867,Hertz,Michael,Martinez,688-404-2730,michael.martinez@icloud.com,303041,67,7908144,Susan,Rodriguez,449032,SUV,5,Others,Others,2024-03-20 06:17:25.692614,2024-03-22 06:17:25.692614,1163
10097,13723,34599,74822,Indigo,13279,Margaret,Martin,7792609,margaret.martin@icloud.com,5,RMB,2024-06-30 00:17:25.692616,25A,PMO,2024-07-01 06:17:25.692616,38A,6584,83694,Andrei,Rodriguez,andrei.rodriguez@gmail.com,333903,"Maple Street, Springfield, NY, 34567",947-924-9654,799852,4,Bad,1,Marriot,Chicago,4,1,Marriot,David,david@gmail.com,222-222-2222,001,True,True,True,True,True,True,True,2024-04-04 00:17:25.692616,confirmed,50914,Third Party,2024-04-04 00:17:25.692616,1185,7929885,Double,367.17,4.0,,752.61,2024-07-01 07:17:25.692616,2024-07-03 07:17:25.692616,False,False,2,False,546526,Enterprise Rent-A-Car,Joseph,Rodriguez,687-990-8791,joseph.rodriguez@icloud.com,764737,25,8185106,Lena,Khan,179481,MiniVan,6,Others,Airport,2024-07-05 06:17:25.692616,2024-07-07 06:17:25.692616,483
76568,83825,67605,52065,Indigo,13279,Michael,Miller,9052618,michael.miller@icloud.com,2,ELC,2024-05-06 00:17:25.692617,23F,RMB,2024-05-07 06:17:25.692617,40A,7733,36645,Thomas,Martinez,thomas.martinez@outlook.com,943619,"Maple Street, Sunnyvale, TX, 34567",649-647-9782,165174,5,Bad,5,Hampton,Lansing,3,2,Hilton,Jeff,jeff@outlook.com,666-666-6666,005,True,False,True,True,False,False,True,2024-02-09 00:17:25.692617,confirmed,30052,Third Party,2024-02-09 00:17:25.692617,1275,9481832,Suite,582.78,6.0,,1033.37,2024-05-07 09:17:25.692617,2024-05-08 09:17:25.692617,False,True,5,False,232442,National Car Rental,John,Brown,491-398-3203,john.brown@outlook.com,349359,30,2894643,Ivan,Hernandez,540114,Compact,4,Hotel,Airport,2024-05-11 06:17:25.692617,2024-05-13 06:17:25.692617,296
35064,36372,14270,49021,Indigo,13279,Barbara,Taylor,6478801,barbara.taylor@outlook.com,2,EGA,2024-06-11 00:17:25.692619,24B,HAZ,2024-06-12 06:17:25.692619,2C,8755,51168,Margaret,Jones,margaret.jones@icloud.com,839198,"Oak Avenue, Sunnyvale, FL, 45678",482-413-6555,652416,1,Good,2,Edition,Manhattan,5,1,Marriot,David,david@gmail.com,222-222-2222,002,True,True,True,True,True,True,True,2024-03-16 00:17:25.692619,confirmed,84879,Third Party,2024-03-16 00:17:25.692619,900,2962592,King,496.32,2.0,,325.92,2024-06-12 10:17:25.692619,2024-06-21 10:17:25.692619,False,True,2,True,623110,Alamo Rent A Car,Christopher,Brown,625-956-6137,christopher.brown@outlook.com,152515,88,8781295,Elizabeth,Jones,223775,EV,4,Hotel,Hotel,2024-06-16 06:17:25.692619,2024-06-18 06:17:25.692619,418
97037,16329,80224,40441,Indigo,13279,Alejandro,Anderson,8674764,alejandro.anderson@icloud.com,2,WIY,2024-05-25 00:17:25.692621,5C,DOJ,2024-05-26 06:17:25.692621,18A,1697,46620,James,Miller,james.miller@outlook.com,119214,"Elm Road, Sunnyvale, CA, 12345",211-330-5877,640854,5,Bad,1,Marriot,Chicago,4,1,Marriot,David,david@gmail.com,222-222-2222,001,True,True,True,True,True,True,True,2024-02-28 00:17:25.692621,confirmed,91007,Third Party,2024-02-28 00:17:25.692621,1264,9637744,King,492.11,2.0,,427.51,2024-05-26 16:17:25.692621,2024-05-30 16:17:25.692621,False,True,2,False,785092,Hertz,Kumar,Jackson,414-698-1044,kumar.jackson@icloud.com,735185,66,5865973,Joseph,Anderson,145965,Sedan,4,Others,Others,2024-05-30 06:17:25.692621,2024-06-01 06:17:25.692621,386
